name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,tumour_location
SK-LU-1,SK-LU-1; SK-Lu-1; SK LU 1; SKLU-1; SKLU1; SKLU01,CVCL_0629,C3512,1363,7.0,ACH-000309,SIDM01108,909721,SKLU1_LUNG,CellModelPassport,C0152013,Lung (Carcinoma; Adenocarcinoma)
Ishikawa,Ishikawa; ISHIKAWA; ISHI,CVCL_2529,C7359,670,14.0,,SIDM00038,1298150,,,C1153706,
NCI-H1993,NCI-H1993; H1993; H-1993; NCIH1993,CVCL_1512,C3512,1054,7.0,ACH-001137,SIDM00758,908476,NCIH1993_LUNG,CellModelPassport,C0152013,no access
NCI-H1688,NCI-H1688; H1688; H-1688; NCIH1688,CVCL_1487,C4917,1031,7.0,ACH-002170,SIDM00792,1298349,NCIH1688_LUNG,CellModelPassport,C0149925,
NCI-H82,NCI-H82; NCI-H-82; H82; H-82; NCI H82; NCIH82; H82sclc,CVCL_1591,C4917,1138,7.0,ACH-000355,SIDM01131,688031,NCIH82_LUNG,BROAD_DepMap,C0149925,no access
C-33 A,C-33 A; C33A; C33a; C33-A; C-33-A; C-33A; C33,CVCL_1094,C4028,214,24.0,ACH-001333,SIDM00889,687505,C33A_CERVIX,BROAD_DepMap,C0279671,no access
FaDu,FaDu; FaDU; FADU,CVCL_1218,C4043,416,23.0,ACH-000846,SIDM00860,906863,FADU_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0280321,no access
MCF7,MCF7; MCF 7; MCF.7; MCF7; Michigan Cancer Foundation-7; ssMCF-7; ssMCF7; MCF7/WT; IBMF-7; MCF7-CTRL,CVCL_0031,C4194,38,2.0,ACH-000019,SIDM00148,905946,MCF7_BREAST,BROAD_DepMap,C1134719,no access
DG-75,DG-75; DG75; D.G.-75; DG 75,CVCL_0244,C2912,348,4.0,ACH-002232,SIDM00948,906838,DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0006413,no access
SW756,SW756; SW-756; SW 756,CVCL_1727,C27676,1504,24.0,ACH-001402,SIDM01174,724839,SW756_CERVIX,BROAD_DepMap,C1334052,no access
KTCTL-140,KTCTL-140; KTCTL140; RCC-JF; RCCJF,CVCL_5879,C4033,793,5.0,ACH-002190,SIDM00818,1524415,RCCJF_KIDNEY,CellModelPassport,C4225533,no access
BE-13,BE-13; Be-13; BE13; Be13,CVCL_1081,C7953,182,4.0,ACH-002216,SIDM01245,906763,BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0279583,no access
CAKI-1,CAKI-1; CAKI-1; CaKi-1; caki-1; CAKI.1; CAKI1; Caki1,CVCL_0234,C4033,10,5.0,ACH-000433,SIDM00941,905963,CAKI1_KIDNEY,BROAD_DepMap,C4225533,no access
CAL-78,CAL-78; CAL 78; CAL78; Centre Antoine Lacassagne-78,CVCL_1809,C6476,238,11.0,ACH-000516,SIDM00929,1290765,CAL78_BONE,BROAD_DepMap,C0862878,
GA-10,GA-10; GA10,CVCL_1222,C2912,428,4.0,ACH-000162,SIDM00854,1303896,GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0006413,no access
OV7,OV7; OV-7,CVCL_2675,C4908,1204,8.0,ACH-000688,SIDM00474,1480360,OV7_OVARY,BROAD_DepMap,C0677886,no access
ES6,ES6; ES-6,CVCL_1202,C4817,394,11.0,ACH-002107,SIDM00262,949157,ES6_BONE,CellModelPassport,C0553580,no access
COLO 679,COLO 679; COLO-679; COLO679,CVCL_1130,C3510,281,10.0,ACH-000805,SIDM00284,906818,COLO679_SKIN,BROAD_DepMap,C0151779,Skin (Malignant melanoma)
HuP-T4,HuP-T4; HUP-T4; Hu-P-T4; HuPT4; HUPT4,CVCL_1300,C8294,649,12.0,ACH-000213,SIDM00531,907286,HUPT4_PANCREAS,BROAD_DepMap,C0281361,no access
CAL-29,CAL-29; CAL 29; CAL29; Centre Antoine Lacassagne-29,CVCL_1808,C4912,231,17.0,ACH-000142,SIDM00936,1290730,CAL29_URINARY_TRACT,BROAD_DepMap,C0699885,no access
RPMI-8402,RPMI-8402; RPMI 8402; RPMI8402; Roswell Park Memorial Institute 8402,CVCL_1667,C7953,1300,4.0,ACH-000636,SIDM00403,909702,RPMI8402_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279583,no access
SW962,SW962; SW-962; SW 962,CVCL_1733,C4866,1510,25.0,ACH-002200,SIDM01178,909758,SW962_VULVA,CellModelPassport,C0677055,Vulva (Carcinoma; Squamous cell carcinoma)
OACM5.1 C,OACM5.1 C; OAC-M5.1 C; OAC-M5.1; OACM5-1; OACM5.1; OACM5_1; OACM51,CVCL_1842,C4025,1168,26.0,ACH-001368,SIDM00444,1503363,OACM51_OESOPHAGUS,BROAD_DepMap,C0279628,no access
KINGS-1,KINGS-1; Kings-1; KINGS1,CVCL_1328,C9477,749,1.0,ACH-002257,SIDM00612,907279,KINGS1_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0334579,no access
RPMI-6666,RPMI-6666; RPMI 6666; RPMI6666; Roswell Park Memorial Institute 6666,CVCL_1665,,1299,4.0,ACH-001182,SIDM00813,909701,RPMI6666_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,,no access
IST-Mes1,IST-Mes1; IST-MES1; IST-MES-1; ISTMES1,CVCL_1311,C45662,673,20.0,ACH-000569,SIDM00224,907173,ISTMES1_PLEURA,BROAD_DepMap,C1709574,no access
KYSE-520,KYSE-520; KYSE 520; KYSE520; Kyse520; KYSE0520,CVCL_1355,C4024,815,26.0,ACH-000637,SIDM01025,753575,KYSE520_OESOPHAGUS,BROAD_DepMap,C0279626,no access
SNU-5,SNU-5; SNU5; NCI-SNU-5,CVCL_0078,C4004,1432,16.0,ACH-000303,SIDM01144,908445,SNU5_STOMACH,BROAD_DepMap,C0278701,no access
KMRC-1,KMRC-1; KMRC1,CVCL_2983,C4033,757,5.0,ACH-000684,SIDM00611,1298168,KMRC1_KIDNEY,BROAD_DepMap,C4225533,
HN,HN,CVCL_1283,C4833,569,23.0,ACH-001090,SIDM01061,907059,HN_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0585362,Upper aerodigestive tract; Mouth; Mouth roof (Carcinoma; Squamous cell carcinoma)
NCI-H2228,NCI-H2228; H2228; H-2228; NCIH2228,CVCL_1543,C3512,1080,7.0,ACH-000447,SIDM00729,687816,NCIH2228_LUNG,BROAD_DepMap,C0152013,no access
GaMG,GaMG; GaMg; GAMG; GA-MG,CVCL_1226,C3058,431,1.0,ACH-000098,SIDM01055,906868,GAMG_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,no access
HDLM-2,HDLM-2; HD-LM-2; HDLM2,CVCL_0009,C9357,96,4.0,ACH-000267,SIDM01064,924110,HDLM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0019829,no access
SK-MEL-5,SK-MEL-5; SK-Mel-5; SK MEL 5; SK.MEL.5; SK-MEL5; SKMel-5; SKMEL-5; SKMEL5; SKMel5; AA-Mel,CVCL_0527,C3510,72,10.0,ACH-000730,SIDM00080,905956,SKMEL5_SKIN,BROAD_DepMap,C0151779,no access
SW684,SW684; SW-684; SW 684,CVCL_1726,C3043,1503,13.0,ACH-002309,SIDM01175,909754,SW684_SOFT_TISSUE,CellModelPassport,C0016057,no access
Hs 766T,Hs 766T; Hs 766.T; HS-766T; Hs-766T; HS 766T; HS-766-T; Hs-766-T; HS766T; Hs766T; H766T; 766T; Hs 766,CVCL_0334,C8294,608,12.0,ACH-000178,SIDM00664,1298141,HS766T_PANCREAS,BROAD_DepMap,C0281361,no access
NCI-H2591,NCI-H2591; H2591; H-2591; NCIH2591,CVCL_A543,C45662,1092,20.0,ACH-002126,SIDM00101,1240131,NCIH2591_PLEURA,CellModelPassport,C1709574,no access
MOLM-13,MOLM-13; MOLM13; Molm13; Molm 13,CVCL_2119,C9154,944,4.0,ACH-000362,SIDM00437,1330947,MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0220615,
CP67-MEL,CP67-MEL; CP67MEL,CVCL_1145,C3224,320,10.0,ACH-002098,SIDM00189,949092,CP67MEL_SKIN,CellModelPassport,C0025202,no access
EW-24,EW-24; EW24; IARC-EW-24,CVCL_1215,C4817,410,11.0,ACH-002117,SIDM00195,949168,EW24_BONE,CellModelPassport,C0553580,no access
GT3TKB,GT3TKB,CVCL_1237,C3493,450,16.0,ACH-002122,SIDM01231,907041,GT3TKB_STOMACH,,C0149782,no access
NCI-H596,NCI-H596; H596; H-596; NCI-HUT-596; NCIH596,CVCL_1571,C9133,1120,7.0,ACH-000628,SIDM01127,908459,NCIH596_LUNG,BROAD_DepMap,C0279557,no access
OE33,OE33; OE-33; JROECL 33; JROECL33; OEC33,CVCL_0471,C7027,1187,26.0,ACH-000383,SIDM00477,910549,OE33_OESOPHAGUS,BROAD_DepMap,C1332460,no access
HCC1599,HCC1599; HCC-1599,CVCL_1256,C4017,486,2.0,ACH-000196,SIDM00877,749713,HCC1599_BREAST,BROAD_DepMap,C1527349,Breast (Carcinoma; Ductal carcinoma)
HC-1,HC-1; HC1,CVCL_1243,C7402,459,4.0,ACH-002242,SIDM01073,907044,HC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0023443,no access
HuP-T3,HuP-T3; HUP-T3; Hu-P-T3; HuPT3; HupT3; HUPT3,CVCL_1299,C8294,648,12.0,ACH-000118,SIDM00533,907285,HUPT3_PANCREAS,BROAD_DepMap,C0281361,no access
Calu-3,Calu-3; CaLu-3; CALU-3; Calu 3; Calu3; CALU3,CVCL_0609,C3512,241,7.0,ACH-000392,SIDM00922,687777,CALU3_LUNG,BROAD_DepMap,C0152013,no access
HCE-7,HCE-7; HCE7; HCE-7 (NM); HCE-7(NM),CVCL_5138,C4024,528,26.0,,SIDM00067,998179,,,C0279626,no access
HCC1419,HCC1419; HCC-1419,CVCL_1251,C4017,475,2.0,ACH-000277,SIDM00882,907045,HCC1419_BREAST,BROAD_DepMap,C1527349,no access
IST-SL1,IST-SL1,CVCL_1313,C4917,675,7.0,ACH-002144,SIDM00223,753564,ISTSL1_LUNG,CellModelPassport,C0149925,no access
SBC-3,SBC-3; SBC3,CVCL_1678,C4917,1318,7.0,ACH-002197,SIDM00367,753610,SBC3_LUNG,CellModelPassport,C0149925,no access
GI-ME-N,GI-ME-N; Gi-ME-N; GIMEN; Gimen; Gimen1; Gaslini Institute-ME-Neuroblastoma,CVCL_1232,C3270,438,21.0,ACH-001344,SIDM00227,906872,GIMEN_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,Autonomic ganglia (Neuroblastoma)
JVM-2,JVM-2; JVM2,CVCL_1319,C4337,717,4.0,ACH-000106,SIDM01013,907269,JVM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0334634,no access
KNS-81-FD,KNS-81-FD; KNS-81FD; KNS81FD,CVCL_1336,C3058,776,1.0,ACH-002259,SIDM01210,924188,KNS81FD_CENTRAL_NERVOUS_SYSTEM,CellModelPassport,C0017636,no access
MG-63,MG-63; M-G63; MG63,CVCL_0426,C9145,918,11.0,ACH-000359,SIDM00525,908131,MG63_BONE,BROAD_DepMap,C0029463,no access
KP-4,KP-4; KP 4; KP4,CVCL_1338,C3850,785,12.0,ACH-000265,SIDM00301,753572,KP4_PANCREAS,BROAD_DepMap,C0235974,Pancreas (Carcinoma; Ductal carcinoma)
U-118MG,U-118MG; U-118 MG; U-118-MG; U118-MG; U118MG; U118; 118 MG; 118MG,CVCL_0633,C60781,1567,1.0,ACH-000040,SIDM01193,687588,U118MG_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0004114,no access
NCC010,NCC010,CVCL_X505,C9385,981,5.0,ACH-002167,SIDM00231,1509073,NCC010_KIDNEY,CellModelPassport,C1861854,no access
SK-CO-1,SK-CO-1; SKCO-1; SKCO 1; SKCO1; SKCol1; SK-Col-1; SK Col 1,CVCL_0626,C4349,1357,6.0,ACH-000400,SIDM01096,909718,SKCO1_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
SF-268,SF-268; SF-268; SF 268,CVCL_1689,C60781,66,1.0,ACH-000655,SIDM00085,905986,SF268_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0004114,Central nervous system; Brain (Glioma)
JHH-2,JHH-2; Jhh-2; JHH2,CVCL_2786,C3099,684,31.0,ACH-000577,SIDM00617,1240157,JHH2_LIVER,BROAD_DepMap,C0019204,
NT2-D1,NT2-D1; NT2/D1; NT2D1; Nt2D1; NTERA-2 clone D1; NTERA2-cloneD1; NTERA-2 cl.D1; NTera2 cl.D1; NTERA-2cl.D1; NTera 2/cl.D1; NTERA-2/D1; NTera2/D1; NTERA2-D1; NTera-2D1; Ntera2/D1; NTERA2/D1; NTERA2D1; NTera2D1,CVCL_3407,C3752,1160,33.0,ACH-002291,SIDM01203,908454,NTERA2CLD1_TESTIS,CellModelPassport,C0206659,no access
HeLaSF,HeLaSF; HELASF; HeLa Serum Free,CVCL_1278,C27677,547,24.0,,SIDM01209,687509,,,C1334053,Cervix (Carcinoma)
SKMEL30,SKMEL30; SK-MEL-30; SK-Mel-30; SK Mel 30; SKMEL-30; Sk Mel30; AW-Mel,CVCL_0039,C3510,71,10.0,ACH-000810,SIDM00392,909726,SKMEL30_SKIN,BROAD_DepMap,C0151779,no access
SF-295,SF-295; SF-295; SF 295,CVCL_1690,C3058,67,1.0,ACH-000376,SIDM00084,905985,SF295_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,Central nervous system; Brain (Glioma)
MES-SA,MES-SA; MESSA,CVCL_1404,C6339,910,14.0,ACH-000449,SIDM00625,908127,MESSA_SOFT_TISSUE,BROAD_DepMap,C0338113,no access
KLE,KLE,CVCL_1329,C7359,750,14.0,ACH-000293,SIDM00686,924187,KLE_ENDOMETRIUM,BROAD_DepMap,C1153706,no access
Hep-G2/C3A,Hep-G2/C3A; HepG2/C3A; Hep G2/C3A; C3A,CVCL_1098,C3728,551,31.0,ACH-001021,SIDM01237,910850,C3A_LIVER,CellModelPassport,C0206624,no access
PCI-04B,PCI-04B; PCI-4B; PCI-4M; PCI-4.2,CVCL_C171,C4044,1234,23.0,ACH-002297,SIDM00043,1298531,PCI4B_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280324,no access
NCI-H2291,NCI-H2291; H2291; H-2291; NCIH2291,CVCL_1546,C3512,1082,7.0,ACH-000718,SIDM00728,724874,NCIH2291_LUNG,BROAD_DepMap,C0152013,no access
OV17R,OV17R; OV-17R,CVCL_2672,C7700,1202,8.0,ACH-001373,SIDM00476,1480361,OV17R_OVARY,BROAD_DepMap,C0948216,no access
HCC15,HCC15; HCC-15; HCC0015,CVCL_2057,C3493,480,7.0,ACH-000878,SIDM01072,1240143,HCC15_LUNG,BROAD_DepMap,C0149782,no access
COR-L23,COR-L23; CORL23; COR-L23/P; L23/P,CVCL_1139,C4450,299,7.0,ACH-000662,SIDM00512,687780,CORL23_LUNG,BROAD_DepMap,C0345958,no access
NB4,NB4; NB-4; NB.4,CVCL_0005,C3182,976,4.0,ACH-000294,SIDM00428,1323913,NB4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023487,
NCI-H64,NCI-H64; H64; H-64; NCIH64,CVCL_1573,C4917,1122,7.0,ACH-001599,SIDM01126,688026,NCIH64_LUNG,CellModelPassport,C0149925,no access
YT,YT,CVCL_1797,C82217,1633,4.0,ACH-002317,SIDM00410,946358,YT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C2826059,Haematopoietic and lymphoid; Lymph node (Lymphoid neoplasm; NK-T cell lymphoma)
OVMIU,OVMIU,CVCL_3112,C105555,1213,8.0,ACH-002183,SIDM00465,1240200,OVMIU_OVARY,CellModelPassport,C3642254,no access
HS 578T,HS 578T; HS 578T; Hs-578T; HS-578T; Hs_578t; Hs-578-T; HS-578-T; Hs 578.T; HS578T; Hs578T; Hs578t; HS0578T; 578T; HS578; Hs578; Homo sapiens No. 578,CVCL_0332,C4194,26,2.0,ACH-000148,SIDM00135,905957,HS578T_BREAST,BROAD_DepMap,C1134719,Breast (Carcinoma)
NCI-H1436,NCI-H1436; H1436; H-1436; NCIH1436,CVCL_1471,C4917,1018,7.0,ACH-000830,SIDM00697,908469,NCIH1436_LUNG,BROAD_DepMap,C0149925,no access
HT115,HT115; HT-115; HT 115,CVCL_2520,C4910,636,6.0,ACH-000986,SIDM00534,907289,HT115_LARGE_INTESTINE,BROAD_DepMap,C0699790,no access
HT-1080,HT-1080; Ht-1080; HT 1080; HT1080; HT 1080.T,CVCL_0317,C3043,631,13.0,ACH-000054,SIDM00828,907064,HT1080_SOFT_TISSUE,BROAD_DepMap,C0016057,no access
NCI-H2595,NCI-H2595; H2595; H-2595; NCIH2595,CVCL_A545,C45662,1093,20.0,ACH-002127,SIDM00100,1240132,NCIH2595_PLEURA,CellModelPassport,C1709574,no access
Hs 939.T,Hs 939.T; HS-939-T; Hs939-T; Hs939T; HS939T,CVCL_1036,C3224,622,10.0,ACH-000814,SIDM00663,1298144,HS939T_SKIN,BROAD_DepMap,C0025202,no access
DOK,DOK; Dysplastic Oral Keratinocyte,CVCL_1180,C129863,361,23.0,ACH-002234,SIDM00540,910936,DOK_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,,no access
NCI-H1882,NCI-H1882; H1882; H-1882,CVCL_1504,C4917,1046,7.0,,SIDM00764,753602,,,C0149925,no access
MKN7,MKN7; MKN-7; MKN 7,CVCL_1417,C5473,933,16.0,ACH-000678,SIDM00560,924250,MKN7_STOMACH,BROAD_DepMap,C1333791,Stomach (Carcinoma; Tubular adenocarcinoma)
B-CPAP,B-CPAP; BC-PAP; BCPAP,CVCL_0153,C6040,171,18.0,ACH-000456,SIDM00992,924104,BCPAP_THYROID,BROAD_DepMap,C1266050,Thyroid (Carcinoma; Papillary carcinoma)
COR-L32,COR-L32; Cor L32; CORL32,CVCL_2413,C3493,305,7.0,ACH-001489,SIDM00508,1322212,CORL32_LUNG,CellModelPassport,,no access
CL-34,CL-34; CL34,CVCL_1980,C4349,268,6.0,ACH-000895,SIDM00945,1290771,CL34_LARGE_INTESTINE,BROAD_DepMap,C0338106,no access
U-698-M,U-698-M; U-698 M; U-698M; U698-M; U698M; U-698; U698,CVCL_0017,C9360,1572,4.0,ACH-001680,SIDM00424,909777,U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0079748,no access
GI-1,GI-1,CVCL_1231,C3796,437,1.0,ACH-000756,SIDM00273,906871,GI1_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0206726,no access
WiDr,WiDr; WiDR; WIDR; WiDr/S; WiDr-TC; WiDrTC; LED-WiDr; Led-WiDr,CVCL_2760,C4349,1605,6.0,,SIDM00152,909783,,,C0338106,no access
SUP-T1,SUP-T1; Sup-T1; SUPT-1; SupT-1; Sup T-1; SUP T-1; SUP T1; Sup T1; SupT1; SUPT1; Tsup-1; VB; Stanford University Pediatric T-cell line 1,CVCL_1714,C7210,1483,4.0,ACH-000953,SIDM01154,909743,SUPT1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1332998,no access
LB996-RCC,LB996-RCC; LB996RCC; LB996,CVCL_1371,C9385,829,5.0,ACH-002155,SIDM00180,753585,LB996RCC_KIDNEY,CellModelPassport,C1861854,Kidney (Carcinoma; Clear cell renal cell carcinoma)
PWR-1E,PWR-1E; PWR1E,CVCL_3775,,1262,9.0,ACH-001383,SIDM01114,1330993,PWR1E_PROSTATE,CellModelPassport,,no access
K-562,K-562; K562; K 562,CVCL_0004,C3174,30,4.0,ACH-000551,SIDM00791,905940,K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0023473,no access
BFTC-909,BFTC-909; BFTC 909; BFTC909,CVCL_1084,C9385,186,5.0,ACH-000792,SIDM00988,910698,BFTC909_KIDNEY,BROAD_DepMap,C1861854,no access
GOTO,GOTO,CVCL_1234,C3270,442,21.0,ACH-001716,SIDM00544,906875,GOTO_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,no access
KGN,KGN,CVCL_0375,C6261,746,8.0,ACH-002149,SIDM00302,924186,KGN_OVARY,CellModelPassport,C1370419,Ovary (Sex cord-stromal tumour; Granulosa cell tumour)
EGI-1,EGI-1; Egi-1; EGI1,CVCL_1193,C4436,381,28.0,ACH-001494,SIDM01050,906853,EGI1_BILIARY_TRACT,BROAD_DepMap,C0206698,Biliary tract; Bile duct (Carcinoma; Adenocarcinoma)
OSC-20,OSC-20; OSC20,CVCL_3087,C4648,1199,23.0,ACH-001626,SIDM00565,1240196,OSC20_UPPER_AERODIGESTIVE_TRACT,BROAD_DepMap,C0349566,no access
SNU-398,SNU-398; SNU398; NCI-SNU-398,CVCL_0077,C3099,1421,31.0,ACH-000221,SIDM01181,1240217,SNU398_LIVER,BROAD_DepMap,C0019204,no access
NCIH2122,NCIH2122; NCI-H2122; H2122; H-2122,CVCL_1531,C3512,47,7.0,ACH-000311,SIDM00702,722046,NCIH2122_LUNG,BROAD_DepMap,C0152013,no access
SK-N-DZ,SK-N-DZ; SKNDZ,CVCL_1701,C3270,1374,21.0,ACH-000366,SIDM01100,688086,SKNDZ_AUTONOMIC_GANGLIA,BROAD_DepMap,C2751421,Autonomic ganglia (Neuroblastoma)
KM12,KM12; KM-12; KM.12,CVCL_1331,C4910,31,6.0,ACH-000969,SIDM00150,905989,KM12_LARGE_INTESTINE,BROAD_DepMap,C0699790,no access
SK-GT-4,SK-GT-4; SKGT4,CVCL_2195,C4025,1360,26.0,ACH-001654,SIDM00483,1503365,SKGT4_OESOPHAGUS,BROAD_DepMap,C0279628,no access
CHSA0011,CHSA0011; CHSA 0011,CVCL_X483,C2946,261,11.0,ACH-002092,SIDM00051,1290767,CHSA0011_BONE,CellModelPassport,C0008479,
LB2518-MEL,LB2518-MEL; LB2518MEL,CVCL_1366,C3224,824,10.0,ACH-002152,SIDM00185,753579,LB2518MEL_SKIN,CellModelPassport,C0025202,no access
NCI-H1666,NCI-H1666; H1666; H-1666; H1666_DA; NCIH1666,CVCL_1485,C2923,1030,7.0,ACH-000448,SIDM00743,908473,NCIH1666_LUNG,BROAD_DepMap,C2750265,no access
