name,synonyms,cellosaurus_accession,disease_id,id,tissue_id,depmap_id,cell_model_passport_id,cosmic_id,ccle_name,expression_data,UMLS_CUI,Tumour_Location
SW403,SW403; SW-403; SW 403,CVCL_0545,C4349,1497,6.0,ACH-000820,SIDM00836,,SW403_LARGE_INTESTINE,BROAD_DepMap,C0338106,No COSMIC ID
SW48,SW48; SW-48; SW 48,CVCL_1724,C4349,1498,6.0,ACH-000958,SIDM00837,909751.0,SW48_LARGE_INTESTINE,BROAD_DepMap,C0338106,Large intestine; Colon (Carcinoma; Adenocarcinoma)
SW480,SW480; SW-480; SW 480; SW480E,CVCL_0546,C4349,1499,6.0,ACH-000842,SIDM00840,,SW480_LARGE_INTESTINE,BROAD_DepMap,C0338106,No COSMIC ID
SW527,SW527; SW-527; SW 527,CVCL_3799,C4349,1500,2.0,ACH-001825,,,SW527_LARGE_INTESTINE,,C0338106,No COSMIC ID
SW579,SW579; SW-579; SW 579,CVCL_3603,C46008,1501,18.0,ACH-000163,SIDM01167,,SW579_THYROID,BROAD_DepMap,C1710177,No COSMIC ID
SW626,SW626; SW-626; SW 626,CVCL_1725,C4349,1502,8.0,ACH-001399,SIDM01168,909753.0,SW626_LARGE_INTESTINE,BROAD_DepMap,C0338106,Ovary (Carcinoma; Adenocarcinoma)
SW684,SW684; SW-684; SW 684,CVCL_1726,C3043,1503,13.0,ACH-002309,SIDM01175,909754.0,SW684_SOFT_TISSUE,CellModelPassport,C0016057,Soft tissue; Fibrous tissue and uncertain origin (Fibrosarcoma)
SW756,SW756; SW-756; SW 756,CVCL_1727,C27676,1504,24.0,ACH-001402,SIDM01174,724839.0,SW756_CERVIX,BROAD_DepMap,C1334052,Cervix (Carcinoma)
SW780,SW780; SW-780; SW 780,CVCL_1728,C4912,1505,17.0,ACH-000384,SIDM01160,687457.0,SW780_URINARY_TRACT,BROAD_DepMap,C0699885,Urinary tract; Bladder (Carcinoma)
SW872,SW872; SW-872; SW 872,CVCL_1730,C3194,1506,13.0,ACH-002310,SIDM01159,909756.0,SW872_SOFT_TISSUE,CellModelPassport,C0346117,Soft tissue; Fat (Liposarcoma)
SW900,SW900; SW-900; SW 900,CVCL_1731,C3493,1507,7.0,ACH-000669,SIDM01158,724879.0,SW900_LUNG,BROAD_DepMap,C0149782,Lung (Carcinoma; Non small cell carcinoma)
SW948,SW948; SW-948; SW 948,CVCL_0632,C4349,1508,6.0,ACH-000680,SIDM00832,909757.0,SW948_LARGE_INTESTINE,BROAD_DepMap,C0338106,Large intestine; Colon (Carcinoma; Adenocarcinoma)
SW954,SW954; SW-954; SW 954,CVCL_1732,C4052,1509,25.0,ACH-001400,SIDM01157,924247.0,SW954_CERVIX,BROAD_DepMap,C0280856,Vulva (Carcinoma; Squamous cell carcinoma)
SW962,SW962; SW-962; SW 962,CVCL_1733,C4866,1510,25.0,ACH-002200,SIDM01178,909758.0,SW962_VULVA,CellModelPassport,C0677055,Vulva (Carcinoma; Squamous cell carcinoma)
SW982,SW982; SW-982; SW 982,CVCL_1734,C4279,1511,13.0,ACH-001274,SIDM01161,909759.0,SW982_SOFT_TISSUE,BROAD_DepMap,C0334507,Soft tissue; Fibrous tissue and uncertain origin (Synovial sarcoma)
SYO-1,SYO-1; SYO-I; SYO1,CVCL_7146,C4279,1512,13.0,ACH-001275,SIDM01453,,SYO1_SOFT_TISSUE,BROAD_DepMap,C0334507,No COSMIC ID
T.T,T.T; T-T; T_T_; T. T; tdott; TT,CVCL_3174,C4024,1513,26.0,ACH-000561,SIDM00322,1299064.0,TT_OESOPHAGUS,BROAD_DepMap,C0279626,Not Found
T1-73,T1-73; TI-73; T173,CVCL_3605,C9145,1514,11.0,ACH-000529,SIDM01765,,T173_FIBROBLAST,BROAD_DepMap,C0029463,No COSMIC ID
T24,T24; T-24; T 24,CVCL_0554,C4912,1515,17.0,ACH-000018,SIDM01184,724812.0,T24_URINARY_TRACT,BROAD_DepMap,C0699885,Urinary tract; Bladder (Carcinoma)
T3M-10,T3M-10; T3M10,CVCL_8067,C4450,1516,7.0,ACH-000813,SIDM01764,,T3M10_LUNG,BROAD_DepMap,C0345958,No COSMIC ID
T3M-4,T3M-4; T3M4; Panc89; Panc-89; PANC-89; Panc 89,CVCL_4056,C9120,1517,12.0,ACH-000085,SIDM01469,,T3M4_PANCREAS,BROAD_DepMap,C1335302,No COSMIC ID
T47D-KBluc,T47D-KBluc; T47D-KBLUC; T47D Kbluc; T47D_KBluc; T47DKBluc; T47DKBLUC,CVCL_K229,C4194,1518,2.0,,,,,,C1134719,No COSMIC ID
T84,T84; T-84; T 84,CVCL_0555,C4349,1519,6.0,ACH-000381,SIDM00782,909761.0,T84_LARGE_INTESTINE,BROAD_DepMap,C0338106,Large intestine; Colon (Carcinoma)
Takigawa,Takigawa,CVCL_3176,C4004,1520,16.0,,,,,,C0278701,No COSMIC ID
TALL-1 [Human adult T-ALL],TALL-1 [Human adult T-ALL]; TALL 1; TALL1; T-ALL-1; T-ALL 1; T-ALL1; T-cell Acute Lymphoblastic Leukemia-1,CVCL_1736,C9142,1521,4.0,ACH-000197,SIDM00370,909762.0,TALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279592,Haematopoietic and lymphoid (Lymphoid neoplasm; Acute lymphoblastic T cell leukaemia)
TASK1,TASK1,CVCL_3177,C7542,1522,13.0,ACH-001670,SIDM00026,,TASK1_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0877849,No COSMIC ID
TC-YIK,TC-YIK; TCYIK,CVCL_1737,C7982,1523,24.0,ACH-002201,SIDM00234,946357.0,TCYIK_CERVIX,CellModelPassport,C0279674,Cervix (Carcinoma; Small cell carcinoma)
TCC-PAN2,TCC-PAN2; TCC-Pan2; TCCPAN2,CVCL_3178,C8294,1524,12.0,ACH-000502,SIDM01464,,TCCPAN2_PANCREAS,BROAD_DepMap,C0281361,No COSMIC ID
TCCSUP,TCCSUP; TCCSuP; TCC-SUP; TCC Sup,CVCL_1738,C4912,1525,17.0,ACH-000720,SIDM01190,687459.0,TCCSUP_URINARY_TRACT,BROAD_DepMap,C0699885,Urinary tract; Bladder (Carcinoma)
TE 125.T,TE 125.T; TE125T,CVCL_1740,C3359,1526,13.0,ACH-000079,SIDM01763,,TE125T_FIBROBLAST,BROAD_DepMap,C1276181,No COSMIC ID
TE 159.T,TE 159.T; TE-159-T; TE159T,CVCL_1743,C3359,1527,13.0,ACH-000175,SIDM01761,,TE159T_FIBROBLAST,BROAD_DepMap,C1276181,No COSMIC ID
TE 441.T,TE 441.T; TE-441-T; TE441T,CVCL_1754,C3359,1528,13.0,ACH-000772,SIDM01173,924248.0,TE441T_SOFT_TISSUE,BROAD_DepMap,C1276181,Soft tissue; Striated muscle (Rhabdomyosarcoma)
TE 617.T,TE 617.T; TE-617-T; TE617T,CVCL_1755,C3359,1529,13.0,ACH-000051,SIDM01760,,TE617T_SOFT_TISSUE,BROAD_DepMap,C1276181,No COSMIC ID
TE-1,TE-1; TE1,CVCL_1759,C4024,1530,26.0,ACH-000647,SIDM00369,753621.0,TE1_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma)
TE-10,TE-10; TE10,CVCL_1760,C4024,1531,26.0,ACH-000318,SIDM00349,753622.0,TE10_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma)
TE-11,TE-11; TE11; Te11,CVCL_1761,C4024,1532,26.0,ACH-000488,SIDM00348,946354.0,TE11_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma; Squamous cell carcinoma)
TE-12,TE-12; TE12,CVCL_1762,C4024,1533,26.0,ACH-002311,SIDM00023,946356.0,TE12_OESOPHAGUS,CellModelPassport,C0279626,Oesophagus (Carcinoma; Squamous cell carcinoma)
TE-14,TE-14; TE14,CVCL_3336,C4024,1534,26.0,ACH-000726,SIDM01762,,TE14_OESOPHAGUS,BROAD_DepMap,C0279626,No COSMIC ID
TE-15,TE-15; TE15; Te15,CVCL_1763,C4024,1535,26.0,ACH-000353,SIDM00249,753614.0,TE15_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma)
TE-4,TE-4; TE4,CVCL_3337,C4024,1536,26.0,ACH-000917,SIDM00250,1503371.0,TE4_OESOPHAGUS,BROAD_DepMap,C0279626,Not Found
TE-5,TE-5; TE5,CVCL_1764,C4024,1537,26.0,ACH-000408,SIDM00347,735784.0,TE5_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma; Squamous cell carcinoma)
TE-6,TE-6; TE6,CVCL_1765,C4024,1538,26.0,ACH-000605,SIDM00328,946355.0,TE6_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma; Squamous cell carcinoma)
TE-8,TE-8; TE8,CVCL_1766,C4024,1539,26.0,ACH-000452,SIDM00326,753623.0,TE8_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma)
TE-9,TE-9; TE9; Te9,CVCL_1767,C4024,1540,26.0,ACH-000694,SIDM00325,946353.0,TE9_OESOPHAGUS,BROAD_DepMap,C0279626,Oesophagus (Carcinoma; Squamous cell carcinoma)
TEN,TEN,CVCL_E063,C7558,1541,14.0,ACH-000397,SIDM01463,,TEN_ENDOMETRIUM,BROAD_DepMap,C0476089,No COSMIC ID
Tera-1,Tera-1; TERA-1; TERA1,CVCL_2776,C3752,1542,33.0,,,,,,C0206659,No COSMIC ID
TF-1,TF-1; TF1; MFD-1,CVCL_0559,C7152,1543,4.0,ACH-000387,SIDM01470,,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,,No COSMIC ID
TGBC11TKB,TGBC11TKB; TGBC-11-TKB; TGBC11T,CVCL_1768,C4911,1544,16.0,ACH-000949,SIDM00251,909770.0,TGBC11TKB_STOMACH,BROAD_DepMap,C0699791,Stomach (Carcinoma; Adenocarcinoma)
TGBC1TKB,TGBC1TKB; TGBC-1-TKB; TGBC-1TKB; TGBC1-TKB; TGBC-1,CVCL_1769,C9167,1545,28.0,ACH-001861,SIDM00252,,TGBC1TKB_BILIARY_TRACT,BROAD_DepMap,C0279653,No COSMIC ID
TGBC24TKB,TGBC24TKB; TGBC-24-TKB,CVCL_1770,C3844,1546,28.0,ACH-002312,SIDM00267,910695.0,TGBC24TKB_BILIARY_TRACT,CellModelPassport,C0235782,Biliary tract; Gallbladder (Carcinoma; Undifferentiated carcinoma)
TGW,TGW; TOG; TGW-nu; TGW-I-nu; TGW-nu-1,CVCL_1771,C4827,1547,21.0,ACH-001674,SIDM00324,910780.0,TGW_AUTONOMIC_GANGLIA,BROAD_DepMap,C0559460,Autonomic ganglia (Neuroblastoma)
THP-1,THP-1; THP1; THP 1; THPI; THP-1(ATCC); Tohoku Hospital Pediatrics-1,CVCL_0006,C9163,1548,4.0,ACH-000146,SIDM01172,909771.0,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0279646,Haematopoietic and lymphoid (Haematopoietic neoplasm; Acute myeloid leukaemia; M5)
TIG-3 TD,TIG-3 TD; TIG3 TD; TIG3TD,CVCL_V617,,1549,7.0,ACH-001207,SIDM01924,,TIG3TD_FIBROBLAST,BROAD_DepMap,,No COSMIC ID
TK [Human B-cell lymphoma],TK [Human B-cell lymphoma]; Tk,CVCL_3216,C3457,1550,4.0,ACH-002313,SIDM00323,1331045.0,TK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,,Not Found
TM-31,TM-31; TM31,CVCL_6735,C60781,1551,1.0,ACH-000592,SIDM01460,,TM31_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0004114,No COSMIC ID
Tm87-16,Tm87-16; TM87-16; TM87; TM,CVCL_8001,C6586,1552,13.0,ACH-000172,SIDM01887,,TM87_SOFT_TISSUE,BROAD_DepMap,C1304517,No COSMIC ID
TMK-1,TMK-1; TMK1,CVCL_4384,C4004,1553,16.0,ACH-002202,SIDM00040,1299069.0,TMK1_STOMACH,CellModelPassport,C0278701,Not Found
TO 175.T,TO 175.T; TO175T,CVCL_3806,C9357,1554,4.0,ACH-000125,SIDM01759,,TO175T_FIBROBLAST,BROAD_DepMap,C0019829,No COSMIC ID
Toledo,Toledo; TOLEDO,CVCL_3611,C8851,1555,4.0,ACH-000285,SIDM01758,,TOLEDO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,No COSMIC ID
TOV-112D,TOV-112D; TOV-112d; TOV112D; TOV-112; TOV112,CVCL_3612,C7979,1556,8.0,ACH-000048,SIDM01170,1299070.0,TOV112D_OVARY,BROAD_DepMap,C0346163,Not Found
TOV-21G,TOV-21G; TOV-21g; TOV21G; TOV21,CVCL_3613,C40078,1557,8.0,ACH-000885,SIDM01169,1240222.0,TOV21G_OVARY,BROAD_DepMap,C1518693,Not Found
TT,TT; MTC-TT,CVCL_1774,C46099,1558,18.0,ACH-001321,SIDM00484,,TT_THYROID,BROAD_DepMap,C1833921,No COSMIC ID
TT2609-C02,TT2609-C02; TT2609-CO2,CVCL_2218,C8054,1559,18.0,ACH-000716,SIDM00418,1240223.0,TT2609C02_THYROID,BROAD_DepMap,C0206682,Not Found
TTC-709,TTC-709; TTC709,CVCL_8007,C6586,1560,13.0,ACH-000597,SIDM01455,,TTC709_SOFT_TISSUE,BROAD_DepMap,C1304517,No COSMIC ID
TUHR10TKB,TUHR10TKB; TUHR-10TKB; OgTs,CVCL_5952,C9385,1561,5.0,ACH-000459,SIDM01454,,TUHR10TKB_KIDNEY,BROAD_DepMap,C1861854,No COSMIC ID
TUHR14TKB,TUHR14TKB; TUHR-14TKB; 14T,CVCL_5953,C9385,1562,5.0,ACH-000317,SIDM01433,,TUHR14TKB_KIDNEY,BROAD_DepMap,C1861854,No COSMIC ID
TUHR4TKB,TUHR4TKB; TUHR-4TKB; 4TUHR; 4T,CVCL_5957,C9385,1563,5.0,ACH-000495,SIDM01432,,TUHR4TKB_KIDNEY,BROAD_DepMap,C1861854,No COSMIC ID
TUR,TUR; TPA-U937-resistant,CVCL_1775,C8263,1564,4.0,ACH-002314,SIDM01205,909773.0,TUR_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0280634,Haematopoietic and lymphoid (Lymphoid neoplasm; B cell lymphoma unspecified)
TYK-nu,TYK-nu; TYK-NU; TYKnu; TYKNU,CVCL_1776,C105555,1565,8.0,ACH-000430,SIDM00321,909774.0,TYKNU_OVARY,BROAD_DepMap,C3642254,Ovary (Carcinoma; Undifferentiated carcinoma)
TYK-nu.CP-r,TYK-nu.CP-r; TYK-nu (R); TYKNU CPR,CVCL_3221,C105555,1566,8.0,,,,,,C3642254,No COSMIC ID
U-118MG,U-118MG; U-118 MG; U-118-MG; U118-MG; U118MG; U118; 118 MG; 118MG,CVCL_0633,C60781,1567,1.0,ACH-000040,SIDM01193,687588.0,U118MG_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0004114,Central nervous system; Brain (Glioma)
U-138MG,U-138MG; U-138 MG; U-138-MG; U138-MG; U 138 MG; U138MG; U138; 138 MG; 138MG,CVCL_0020,C60781,1568,1.0,ACH-001214,SIDM01192,,U138MG_CENTRAL_NERVOUS_SYSTEM,,C0004114,No COSMIC ID
U-178MG,U-178MG; U-178-MG; U-178 MG; U178-MG; U 178 MG; U178MG; MG 178; U-178; 178 MG; 178MG,CVCL_A758,C60781,1569,1.0,ACH-000208,SIDM01431,,U178_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0004114,No COSMIC ID
U-2932,U-2932; U2932,CVCL_1896,C36081,1570,4.0,,,,,,C1333296,No COSMIC ID
U-343MGa,U-343MGa; U-343 MG-A; U-343-MG-A; U343-MG-A; U-343 MGa; U343 MGa; U343MGa; U343,CVCL_4773,C3058,1571,1.0,ACH-000036,SIDM01421,,U343_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,No COSMIC ID
U-698-M,U-698-M; U-698 M; U-698M; U698-M; U698M; U-698; U698,CVCL_0017,C9360,1572,4.0,ACH-001680,SIDM00424,909777.0,U698M_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0079748,Haematopoietic and lymphoid (Lymphoid neoplasm; Acute lymphoblastic B cell leukaemia)
U-87MG ATCC,U-87MG ATCC; U-87MG; U-87 MG; U87 MG; U-87-MG; U87-MG; U87MG; U-87; U87; 87 MG; 87MG,CVCL_0022,C3058,1573,1.0,ACH-000075,SIDM01189,687590.0,U87MG_CENTRAL_NERVOUS_SYSTEM,BROAD_DepMap,C0017636,Central nervous system; Brain (Glioma)
U-937,U-937; U937; U 937,CVCL_0007,C8263,1574,4.0,ACH-000406,SIDM01195,,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0280634,No COSMIC ID
U-BLC1,U-BLC1; UBLC1,CVCL_2738,C4912,1575,17.0,ACH-000741,SIDM01757,,UBLC1_URINARY_TRACT,BROAD_DepMap,C0699885,No COSMIC ID
U-CH1,U-CH1; UCH-1; UCH1,CVCL_4988,C129927,1576,11.0,ACH-002335,,,UCH1_BONE,,,No COSMIC ID
U-CH2,U-CH2; UCH2,CVCL_4989,C129927,1577,11.0,ACH-002204,SIDM01185,1503373.0,UCH2_BONE,CellModelPassport,,Not Found
U266B1,U266B1; U266-B1; U266 B1; U-266; U 266; U266; U266S; U266BL; U266 Bl; 266 Bl,CVCL_0566,C3242,1578,4.0,ACH-000626,SIDM00417,753615.0,U266B1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0026764,Haematopoietic and lymphoid (Lymphoid neoplasm; Plasma cell myeloma)
U2OS,U2OS; U-2 OS; U-2OS; U-2-OS; U2-OS; U20-S; U20S; 2T,CVCL_0042,C9145,1579,11.0,ACH-000364,SIDM01191,909776.0,U2OS_BONE,BROAD_DepMap,C0029463,Bone; Tibia (Osteosarcoma)
UACC-3199,UACC-3199; UACC 3199; UACC3199; University of Arizona Cell Culture-3199,CVCL_4042,C4194,1580,2.0,,,,,,C1134719,No COSMIC ID
UACC-812,UACC-812; UACC 812; UACC812; University of Arizona Cell Culture-812,CVCL_1781,C4194,1581,2.0,ACH-000568,SIDM01187,910910.0,UACC812_BREAST,BROAD_DepMap,C1134719,Breast (Carcinoma; Ductal carcinoma)
UACC-893,UACC-893; UACC 893; UACC893; University of Arizona Cell Culture-893,CVCL_1782,C4194,1582,2.0,ACH-000554,SIDM01186,909778.0,UACC893_BREAST,BROAD_DepMap,C1134719,Breast (Carcinoma; Ductal carcinoma)
UCSD-242L,UCSD-242L; UCSD-242l; UCSD 242L,CVCL_M009,C3224,1583,10.0,,,,,,C0025202,No COSMIC ID
UD-SCC-2,UD-SCC-2; UD-SCC 2; UD-SCC2; UDSCC2,CVCL_E325,C4043,1584,23.0,ACH-002391,SIDM00025,,UDSCC2_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0280321,No COSMIC ID
UE6E7T-3,UE6E7T-3; UEET-3; Th-3,CVCL_3237,,1585,4.0,,SIDM00024,1331060.0,,,,Not Found
UISO-MCC-1,UISO-MCC-1; UISO-MCC 1; UISO-MCC1; UISO-mcc1; UISO,CVCL_E996,C9231,1586,10.0,,,,,,C0007129,No COSMIC ID
UKE-1,UKE-1; UKE1; GM23245,CVCL_0104,C3407,1587,4.0,,,,,,C0040028,No COSMIC ID
UM-RC-2,UM-RC-2; UMRC-2; UMRC2; University of Michigan-Renal Carcinoma-2,CVCL_2739,C4033,1588,5.0,ACH-001224,SIDM01830,,UMRC2_KIDNEY,,C4225533,No COSMIC ID
UM-RC-6,UM-RC-6; UMRC-6; UMRC6; University of Michigan-Renal Carcinoma-6,CVCL_2741,C9385,1589,5.0,ACH-001225,SIDM01829,,UMRC6_KIDNEY,,C1861854,No COSMIC ID
UM-UC-1,UM-UC-1; UMUC1; University of Michigan-Urothelial Carcinoma-1,CVCL_2743,C4912,1590,17.0,ACH-000834,SIDM01409,,UMUC1_URINARY_TRACT,BROAD_DepMap,C0699885,No COSMIC ID
UM-UC-3,UM-UC-3; UMUC-3; UM-UC3; UMUC3; UC-3; University of Michigan-Urothelial Carcinoma-3,CVCL_1783,C4912,1591,17.0,ACH-000522,SIDM01182,724838.0,UMUC3_URINARY_TRACT,BROAD_DepMap,C0699885,Urinary tract; Bladder (Carcinoma)
UMC-11,UMC-11; UMC11; NCI-UMC-11,CVCL_1784,C4038,1592,7.0,ACH-001417,SIDM01183,909779.0,UMC11_LUNG,CellModelPassport,C0280089,Lung (Carcinoid-endocrine tumour)
UOK101,UOK101; UOK-101; UOK 101,CVCL_B076,C4033,1593,5.0,ACH-000262,SIDM01400,,UOK101_KIDNEY,BROAD_DepMap,C4225533,No COSMIC ID
UPCI-SCC-090,UPCI-SCC-090; UPCI-SCC-90; UPCI:SCC090; UPCI:SCC90; UPCI-SCC090; UPCISCC090; SCC090; SCC90,CVCL_1899,C4648,1594,23.0,ACH-001227,SIDM00399,1299052.0,UPCISCC090_UPPER_AERODIGESTIVE_TRACT,CellModelPassport,C0349566,Not Found
UT-7,UT-7; UT7,CVCL_2233,C7965,1595,4.0,ACH-001230,SIDM01908,,UT7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,,C0279632,No COSMIC ID
VA-ES-BJ,VA-ES-BJ; VAESBJ,CVCL_1785,C3714,1596,13.0,ACH-001702,SIDM01179,688121.0,VAESBJ_SOFT_TISSUE,BROAD_DepMap,C0205944,Bone (Sarcoma)
VAL,VAL,CVCL_1819,C8851,1597,4.0,ACH-001703,SIDM00416,1331048.0,VAL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C0079744,Not Found
VL51,VL51; SLVL; VL-51,CVCL_3169,C35425,1598,4.0,ACH-002062,SIDM00374,,SLVL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,,No COSMIC ID
VM-CUB-1,VM-CUB-1; VM-CUB1; VMCUB-1; VMCUB1; VMCub1; VM Cub 1; VM-CUB-I,CVCL_1786,C4912,1599,17.0,ACH-000545,SIDM00414,909780.0,VMCUB1_URINARY_TRACT,BROAD_DepMap,C0699885,Urinary tract; Bladder (Carcinoma; Transitional cell carcinoma)
VMRC-LCD,VMRC-LCD; VMRCLCD; LCD; Virginia Mason Research Center-Lung Cancer D,CVCL_1787,C3512,1600,7.0,ACH-001233,SIDM00320,713869.0,VMRCLCD_LUNG,CellModelPassport,C0152013,Lung (Carcinoma; Adenocarcinoma)
VMRC-LCP,VMRC-LCP; VMRCLCP; Patton; Virginia Mason Research Center-Lung Cancer P,CVCL_1788,C3493,1601,7.0,ACH-001234,SIDM01904,,VMRCLCP_LUNG,,C0149782,No COSMIC ID
VMRC-MELG,VMRC-MELG; Leggee; Virginia Mason Research Center-Melanoma G,CVCL_1789,C3224,1602,10.0,ACH-001704,SIDM00319,930301.0,VMRCMELG_SKIN,CellModelPassport,C0025202,Skin (Malignant melanoma)
VMRC-RCW,VMRC-RCW; VMRCRCW; Thomas Wirts; Virginia Mason Research Center-Renal Cancer W,CVCL_1790,C9385,1603,5.0,ACH-000484,SIDM00318,1240224.0,VMRCRCW_KIDNEY,BROAD_DepMap,C1861854,Not Found
VMRC-RCZ,VMRC-RCZ; VMRCRCZ; Virginia Mason Research Center-Renal Cancer Z,CVCL_1791,C9385,1604,5.0,ACH-000171,SIDM00317,909781.0,VMRCRCZ_KIDNEY,BROAD_DepMap,C1861854,Kidney (Carcinoma; Renal cell carcinoma)
WiDr,WiDr; WiDR; WIDR; WiDr/S; WiDr-TC; WiDrTC; LED-WiDr; Led-WiDr,CVCL_2760,C4349,1605,6.0,,SIDM00152,909783.0,,,C0338106,Not Found
WIL2 NS,WIL2 NS; WIL2-NS; WIL-2NS; WIL-2-NS; WI-L2 NS; WIL2 Non-Secreting,CVCL_2761,C97074,1606,4.0,ACH-002316,SIDM01102,1331049.0,WIL2NS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,CellModelPassport,C0037889,Not Found
WM115,WM115; WM-115; WM 115; WM115F; WM115-mel; WM115mel; WC00079,CVCL_0040,C3224,1607,10.0,ACH-000304,SIDM01000,909784.0,WM115_SKIN,BROAD_DepMap,C0025202,Skin (Malignant melanoma)
WM1158,WM1158; WM-1158; WM 1158; WC00046,CVCL_6785,C3224,1608,10.0,,,,,,C0025202,No COSMIC ID
WM1552C,WM1552C; WM-1552C; WM 1552C; WM-1552; WM1552; EST73,CVCL_6472,C3510,1609,10.0,ACH-002205,SIDM00976,1299078.0,WM1552C_SKIN,CellModelPassport,C0151779,Not Found
WM1799,WM1799; WM-1799; WM 1799,CVCL_A341,C3224,1610,10.0,ACH-000661,SIDM01398,,WM1799_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
WM239A,WM239A; WM-239A; WM-239-A; WM 239-A; WM 239A; WM-239; WM239; WM 239; WC00044,CVCL_6795,C3224,1611,10.0,,SIDM00978,,,,C0025202,No COSMIC ID
WM266-4,WM266-4; WM-266-4; WM 266-4; WM-2664; WM2664; WM 2664; WM266; WM-266-mel; WM266mel; WC00097,CVCL_2765,C3224,1612,10.0,ACH-001239,SIDM00979,,WM2664_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
WM278,WM278; WM-278; WM 278; WC00054,CVCL_6473,C3224,1613,10.0,ACH-002206,SIDM00975,1240226.0,WM278_SKIN,CellModelPassport,C0025202,Not Found
WM35,WM35; WM-35; WM 35; WC00060,CVCL_0580,C3224,1614,10.0,ACH-002207,SIDM00974,1299080.0,WM35_SKIN,CellModelPassport,C0025202,Not Found
WM793,WM793; WM-793; WM 793; WML 793; WM793B; WM-793B; WM 793B; WM793b; WC00062,CVCL_8787,C3224,1615,10.0,ACH-000827,SIDM00973,1299081.0,WM793_SKIN,BROAD_DepMap,C0025202,Not Found
WM88,WM88; WM-88; WM 88; WC00123,CVCL_6805,C3224,1616,10.0,ACH-000899,SIDM01768,,WM88_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
WM902B,WM902B; WM-902B; WM 902B; WM 902 B; WML 902B; WC00083,CVCL_6807,C3224,1617,10.0,,,,,,C0025202,No COSMIC ID
WM983B,WM983B; WM-983B; WM 983B; WM983-B; WM-983/B; WC00066,CVCL_6809,C3224,1618,10.0,ACH-000765,SIDM01397,,WM983B_SKIN,BROAD_DepMap,C0025202,No COSMIC ID
WRO,WRO; WRO82-1; WRO 82-1; WRO-82; WRO82; UCLA RO 82-W-1; UCLA RO-82W-1; UCLA RO82W1; RO 82 W-1; RO82-W-1; RO82W-1; RO82,CVCL_0582,C8054,1619,18.0,ACH-001384,SIDM00218,930083.0,RO82W1_THYROID,BROAD_DepMap,C0206682,Thyroid (Carcinoma; Follicular carcinoma)
WSU-DLCL2,WSU-DLCL2; WSU-DLCL-2; WSU-DLCL(2); WSUDLCL2,CVCL_1902,C36080,1620,4.0,ACH-000534,SIDM00413,1331050.0,WSUDLCL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,Not Found
WSU-FSCCL,WSU-FSCCL; WSUFSCCL,CVCL_1903,C27810,1621,4.0,,,,,,C1518225,No COSMIC ID
WSU-NHL,WSU-NHL; WSU-NHL-1; WSUNHL,CVCL_1793,C36080,1622,4.0,ACH-001709,SIDM00412,909785.0,WSUNHL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,BROAD_DepMap,C1333295,Haematopoietic and lymphoid; Lymph node (Lymphoid neoplasm; Follicular lymphoma)
